,smiles,per_inh
4739,O=C(NCCCN1CCC(N2CCCCC2)CC1)C1=Cc2cc(Br)ccc2OC1,0.26
4740,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)c3ccccc3)cc2)n1,0.26
4741,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)n1,0.26
4742,Cc1ccc2nc(Cl)c3cc(C(=O)NCCCN4CCCC4)sc3c2c1,0.26
4743,CCN(CC)c1nc(N)c2c(N)nc3c(c2c1C#N)C(=O)CN3Cc1ccccc1,0.26
4744,CCOc1cc(C(=O)Nc2ccc3nc(N4CCCCC4)cc(C)c3c2)cc(OCC)c1OCC,0.26
4745,Cc1ccnc(NC(c2cccc(OCc3ccccc3)c2)c2ccc3cccnc3c2O)c1,0.26
4746,O=C(C=Cc1ccccc1)Nc1ccc(C#CC=Cc2ccc(NC(=O)C=Cc3ccccc3)cc2)cc1,0.26
4747,CC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccccc3O)n[nH]2)cc1,0.26
4748,Br.CCCN(CCCCCCNCCc1ccc(Cl)cc1)CCc1ccc(O)c(O)c1,0.26
4749,COc1ccc(CCC(C)(C)NCC(O)c2cccc(C(F)(F)F)c2)cc1,0.26
4750,C[C@H](Cc1ccc(C[C@@H](C)NCC(O)c2cc(Cl)c(N)c(Cl)c2)cc1)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.26
4751,COc1nc(N)ncc1C(=O)NC1CN2CCC1CC2,0.26
4752,Cc1ccc(S(=O)(=O)NC(=N)NC(N)=O)cc1,0.26
4753,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,0.26
4754,Nc1ccn([C@@H]2O[C@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)[C@@H](O)[C@@H]2O)c(=O)n1,0.26
4755,COc1ccc(CN(C)CCCCc2ccc(NC(=O)COc3cccc4sc5ccccc5c(=O)c34)cc2)cc1OC.O=C(O)C(=O)O,0.26
4756,O=C(Cc1ccccn1)Nc1cccc(-c2cccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c2)c1,0.26
4757,Cc1cccc2nc(-c3cccc(-c4ccc(C(=O)N5CCCCC5C(C)O)cc4)c3)[nH]c12,0.26
4758,CCCn1cnc2cc(C(=O)Nc3ccc(-c4cccc(CN(C)C)c4)cc3)ccc2c1=O,0.26
4759,CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2ccc(C(F)(F)F)cc2)n1.O=C(O)C(F)(F)F,0.26
4760,Cn1cnc(CCNC(=O)c2cccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cc3)c2)c1,0.26
4761,COc1ccc(-c2ccc(NC(=O)c3cccc(Cl)c3)cc2)cc1CNC(C)C.O=C(O)C(F)(F)F,0.26
4762,COc1ccc(-c2ccc(NC(=O)c3cccc(C#N)c3)cc2)cc1CN1CCCN(C)CC1.O=C(O)C(F)(F)F,0.26
4763,COc1ccc(-c2ccc(NC(=O)c3cccc(C#N)c3)cc2)cc1CN1CCN(C)CC1.O=C(O)C(F)(F)F,0.26
4764,O=C(O)C(F)(F)F.c1cc(-c2ccc(CNCCCN3CCOCC3)cc2)cc(-c2nc3ccccc3[nH]2)c1,0.26
4765,CCNCc1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1.O=C(O)C(F)(F)F,0.26
4766,COc1ccc(-c2cccc(NC(=O)c3ccc(F)cc3)c2)cc1CN1CCCN(C)CC1.O=C(O)C(F)(F)F,0.26
4767,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(S(=O)(=O)NCC2CCCN(CC3CCCCC3)C2)cc1.O=C(O)C(F)(F)F,0.26
4768,FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(CNCCc5ccncc5)cc4)cc3)nc2c1.O=C(O)C(F)(F)F,0.26
4769,FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4cccc(CNCCc5cccnc5)c4)s3)nc2c1.O=C(O)C(F)(F)F,0.26
4770,O=C(O)C(F)(F)F.c1cncc(CCNCc2cccc(-c3csc(-c4nc5ccccc5[nH]4)c3)c2)c1,0.26
4771,CS(=O)(=O)c1ccc(CNCc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cc2)cc1.O=C(O)C(F)(F)F,0.26
4772,CNc1ccc(CNCc2cccc(-c3ccc(-c4nc5cccc(C)c5[nH]4)cc3)c2)cc1.O=C(O)C(F)(F)F,0.26
4773,Cc1cccc2nc(-c3cccc(-c4cccc(CNCCNC(=O)c5ccnn5C)c4)c3)[nH]c12.O=C(O)C(F)(F)F,0.26
4774,C=CCOC(=O)N1CCC(CNCc2ccc(-c3cccc(-c4nc5cc(F)ccc5[nH]4)c3)cc2)C1.O=C(O)C(F)(F)F,0.26
4775,CC1CCCN1Cc1cccc(-c2ccc(C(=O)NCCOc3ccccc3)s2)c1.O=C(O)C(F)(F)F,0.26
4776,Cc1cccc2nc(-c3ccc(-c4cccc(CNCC5CCCO5)c4)s3)[nH]c12.O=C(O)C(F)(F)F,0.26
4777,Fc1ccc2[nH]c(-c3ccc(-c4ccc(CNCC5CCCO5)cc4)cc3)nc2c1.O=C(O)C(F)(F)F,0.26
4778,Cc1cccc2nc(-c3cccc(-c4cccc(CNCC5CCCO5)c4)c3)[nH]c12.O=C(O)C(F)(F)F,0.26
4779,N#Cc1ccc(N2CCN(Cc3cccc(-c4cccc(-c5nc6cc(F)ccc6[nH]5)c4)c3)CC2)nc1.O=C(O)C(F)(F)F,0.26
4780,O=C(O)C(F)(F)F.Oc1ccc(CCNc2nc(NCc3ccccc3-c3ccccc3)nc(N3CCCNCC3)n2)cc1,0.26
4781,Cc1cc(NC2CCCC2)nc(Nc2ccccc2)n1,0.26
4782,COc1ccc2nccc(N3CCC(CCNCc4cc5c(cn4)OCCO5)CC3)c2c1.Cl,0.26
4783,Cc1ccccc1C1CCN(C2CCC(NC(=O)C3=Cc4ccccc4OC3)CC2)CC1,0.26
4784,O=C(NC1CCN(c2ccnc3cc(Cl)ccc23)C1)c1ccc(F)cc1.O=C(O)C(F)(F)F,0.26
4785,O=C(Nc1ccc(OC2CCN(Cc3ccc(F)cc3)C2)c(Cl)c1)c1ccsc1.O=C(O)C(F)(F)F,0.26
4786,NC1CCCN(Cc2ccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)cc2)C1.O=C(O)C(F)(F)F,0.26
4787,O=C(O)C(F)(F)F.c1cc(CN2CCCCC2)cc(-c2csc(-c3nc4ccccc4[nH]3)c2)c1,0.26
4788,N#Cc1ccc(CN2CCC(Oc3ccc(NC(=O)c4cccs4)cc3Cl)CC2)cc1.O=C(O)C(F)(F)F,0.26
4789,COc1ccc(Nc2nc(NC3CCN(Cc4ccccc4)CC3)cc(-c3ccncc3)n2)cc1,0.26
4790,O=C(O)C(F)(F)F.Oc1ccc(CCNc2nc(NCCCOc3cccc(CN4CCCCC4)c3Cl)nc(N3CCNCC3)n2)cc1,0.26
4791,Cc1c(CN2CCCCC2)cccc1OCCCNc1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1.O=C(O)C(F)(F)F,0.26
4792,Cc1ccccc1C1CCN(C2CCC(NC(=O)c3ccc(-c4ccccc4)s3)CC2)CC1,0.26
4793,O=C(O)C(F)(F)F.Oc1ccc(CCNc2nc(NCc3ccccc3Oc3ccc(C(F)(F)F)cc3)nc(N3CCNCC3)n2)cc1,0.26
4794,CC(=O)c1ccc(-c2ccc(C(=O)NCCCCN3CCC(c4ccc5c(c4OCC(N)=O)CCCC5)CC3)cc2)s1,0.26
4795,O=C(NC1CCN(Cc2cccc(C(F)(F)F)c2)CC1)c1ccc(-c2cccc(Cl)c2)s1.O=C(O)C(F)(F)F,0.26
4796,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1.Cl,0.26
4797,COc1cc(Nc2nccn3c(-c4ccsc4)cnc23)cc(OC)c1OC,0.26
4798,CN(C)c1ccc(-c2csc(C(=O)NC3CCN(Cc4ccc(C(C)(C)C)cc4)C3)c2)cc1.O=C(O)C(F)(F)F,0.26
4799,Cc1cc(NCCC(=O)NCCOc2ccccc2)nc(Nc2ccccc2)n1.O=C(O)C(F)(F)F,0.26
4800,Cc1cc(NCCC(=O)Nc2ccccc2)nc(NCCc2ccc(F)cc2)n1.O=C(O)C(F)(F)F,0.26
4801,Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2)nc(NCCc2ccc(F)cc2)n1.O=C(O)C(F)(F)F,0.26
4802,COCc1ccccc1C(=O)NCCOc1cc(C)cc(C)c1,0.26
4803,COc1ccc(NC(=O)[C@H](Cc2ccccc2)Nc2nc(NCCN3CCCC3)ncc2C)cc1.O=C(O)C(F)(F)F,0.26
4804,Cc1cc(NCCC(=O)Nc2ccccc2)nc(NCCc2cccs2)n1.O=C(O)C(F)(F)F,0.26
4805,C=C(C)C1CC=C(CN2CCC(N3CCc4cc(NC(=O)c5cc(C)on5)ccc43)C2)CC1,0.26
4806,CN(C)CC1CCCN1Cc1ccccc1-c1cnn(C)c(=O)c1Oc1cccc(C#N)c1.O=C(O)C(F)(F)F,0.26
4807,Clc1ccc(CNc2ccnc(NCCc3coc4ccccc34)n2)c(Cl)c1,0.26
4808,CCOc1ccccc1CNc1nccc(NCc2ccc(Cl)cc2Cl)n1,0.26
4809,Cn1cc(CCNc2ccnc(NCCc3coc4ccccc34)n2)c2ccccc21,0.26
4810,Clc1ccc(-c2cc3c(NCc4ccncc4)nccc3s2)cc1,0.26
4811,CN1CCC(Oc2ccc(CN3CC[C@H](NC(=O)c4cc(F)cc(F)c4)C3)c3ccccc23)C1.O=C(O)C(F)(F)F,0.26
4812,CCc1ccc(CN2CCC(CN(c3ccc(N4CCOCC4)c(F)c3)S(=O)(=O)c3ccc(C(C)(C)CC)cc3)CC2)cc1.Cl,0.26
4813,CCN(CCC1(c2ccc(Cl)c(Cl)c2)CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCO1)C1CC2c3ccccc3CC21,0.26
4814,CCCCCCn1c(Sc2ccc(C#N)c([N+](=O)[O-])c2)nnc1-c1cccs1,0.26
4815,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,0.26
4816,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCCN(C(=O)Nc2ccc(F)c(F)c2)CC1,0.26
4817,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCCN1CCCN(C(=O)Nc2cc(Cl)cc(Cl)c2)CC1,0.26
4818,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCCN1CCCN(C(=O)Nc2cccc(Cl)c2)CC1,0.26
4819,Cl.N#Cc1cccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCN(C3CCC3)CC4)cn2)c1,0.26
4820,Cc1[nH]c(C)c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)c(=O)c1Br,0.26
4821,COc1ccc2nccc([C@H](O)CN3CCC(NCc4ccc5c(c4C)OCCO5)CC3)c2n1.Cl,0.26
4822,COc1ccc(NC(=O)C2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc1,0.26
4823,CN1CC[C@@H](Oc2cc(NC(=O)Nc3ccccc3Br)ccc2Cl)C1,0.26
4824,CCn1c(-c2nonc2N)nc2c(-c3cccc(NC(=O)Nc4ccc(Cl)cc4)c3)ncc(OCCCN)c21.O=C(O)C(F)(F)F,0.26
4825,CCn1c(-c2nonc2N)nc2c(-c3cccc(NC(=O)Nc4ccc5c(c4)CCC5)c3)ncc(OCCCN)c21.O=C(O)C(F)(F)F,0.26
4826,CC1CCN(Cc2cccc(C(=O)NCc3ccc(F)c(-c4cccc(CN5CCN[C@@H](C)C5)c4)c3)c2)CC1.O=C(O)C(F)(F)F,0.26
4827,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc(Br)c5c(c4)OCCO5)CC3)c2n1.Cl,0.26
4828,O=C(O)C(F)(F)F.O=C1OC(c2ccccc2)(c2ccccc2)CN1CC1CCN(Cc2ccc(O)c(Cl)c2)CC1,0.26
4829,COc1ccc(Nc2cc(C)nc(NCc3ccc4c(c3)OCO4)n2)cc1,0.26
4830,CC(C)COc1ccc(Cl)cc1Cc1ccc(-c2nc3ccc(F)c(F)c3[nH]2)o1,0.26
4831,NS(=O)(=O)c1ccc(CNc2ccc3ncc(-c4ccc(Cl)cc4)n3n2)cc1,0.26
4832,CC(C)c1ccc(NC(=O)c2ccc(C(=O)NCC3CCN(CC4CCCCC4)CC3)cc2)cc1.O=C(O)C(F)(F)F,0.26
4833,O=C(CCc1c[nH]cn1)Nc1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]3)cc2)cc1,0.26
4834,c1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCC(N6CCCCC6)CC5)cc4)s3)nc2c1,0.26
4835,O=C(CNC(=O)c1ccc(O)cc1)Nc1ccc(-c2cccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)c2)cc1,0.26
4836,CN1CCN(CC(=O)Nc2cccc(-c3cccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)c3)c2)CC1,0.26
4837,Cc1cc(NC2CCN(CC3CCCCC3)C2)nc(Nc2ccc(Cl)cc2)n1,0.26
4838,CC(CN(C)C)C(=O)Nc1cccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)c1,0.26
4839,Cc1c(Oc2ccc(-n3ccnc3)cc2)ncnc1N1CCC2(CC1)CNCc1ccccc12.O=C(O)C(F)(F)F,0.26
4840,Cl.Nc1c(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccccc12,0.26
4841,CCCCN1CCN(CCCNc2c3ccccc3nc3ccccc23)CC1.Cl,0.26
4842,CN(C)C=Nc1ccc(OCCCCCCOc2ccc(N=CN(C)C)cc2)cc1.Cc1ccc(S(=O)(=O)O)cc1,0.26
4843,CC1CN(CCCn2c3ccccc3c3ccc(C(=O)CCCN(C)C)cc32)CC(C)N1.Cl,0.26
4844,Cl.N=C(N)NN=Cc1c2ccccc2c(Cl)c2cc(Cl)ccc12,0.26
4845,CC(C)CN1CCN(CCNc2c3ccccc3nc3ccccc23)CC1,0.26
4846,COc1cc2nc(N3CC(C)N(C(=O)Cc4ccc(-c5ccccc5)cc4)C(C)C3)nc(N)c2cc1OC,0.26
4847,O=C(NCCCCN1CCN(CC=Cc2ccccc2)CC1)c1ccc(NC(=O)c2cc(Cl)cc(Cl)c2)cc1,0.26
4848,COc1ccc(C2CCN(CCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2)c(OC)c1,0.26
4849,O=C(NCCCCN1CCC(c2ccc(-c3ccco3)cc2)CC1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,0.26
4850,CCc1ccc(C2CCN(CCCCNC(=O)c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)CC2)c(OC)c1,0.26
4851,Fc1ccc(Nc2ccnc3cc(-c4cccc(CNCCN5CCOCC5)c4)ccc23)c(Cl)c1,0.26
4852,COc1cc2nc(N3CCC(CNC(=O)c4ccc(-c5ccc(C(=O)N(C)C)cc5C)cc4)CC3)nc(N3CCN(C)CC3)c2cc1OC,0.26
4853,COc1ccc2c(c1)c(C1CCN(CCCCNC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)CC1)cn2C(C)C,0.26
4854,COc1ccc(Nc2ncc3c(-c4ccc(NC(=O)c5cccc(C(F)(F)F)c5)cc4)c[nH]c3n2)cc1OC,0.26
4855,Cc1cc(OCCCn2ccnc2)ccc1-c1csc(N=C(N)NCc2ccccc2)n1,0.26
4856,CN1CCC(c2cc3c(cc2Br)CCN3C(=O)Nc2ccc(-c3ccncc3)c(Cl)c2)CC1,0.26
4857,CN1CCC[C@@H](Oc2cc3c(cc2Br)CCN3C(=O)Nc2ccc(-c3ccncc3)c(Cl)c2)C1,0.26
4858,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1C2CCC1CC(c1c[nH]c3ccc(O)cc13)C2,0.26
4859,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1C2CCC1CC(c1c[nH]c3ccc(O)cc13)C2,0.09
4860,Cl.O=C(Nc1ccc(SC(F)(F)F)cc1)Nc1ccnc2ccccc12,0.26
4861,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)OCC)CC2)cc1,0.26
4862,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCCC(CNC(=O)Nc2ccc(Oc3ccccc3)cc2)C1,0.26
4863,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CC[C@H](NC(=O)c2sc3ccccc3c2Cl)C1,0.26
4864,Cl.O=C(NC1CCC(CCN2Cc3cccc(C(F)(F)F)c3C2)CC1)c1cccc(-c2cccnc2)c1,0.26
4865,CC(Cc1ccc(CN(CC(N)=O)Cc2ccc(CC(C)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1.O=C(O)C(F)(F)F,0.26
4866,CC(Cc1ccc(NC(=O)c2ccc(CC(C)NCc3ccc(Cl)c(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1,0.26
4867,Cc1cc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccccc4F)CC2)CC3)on1.Cl,0.26
4868,Cl.Cn1cnc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)c1,0.26
4869,O=C(/C=C/c1cc(F)c(F)cc1F)N1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,0.26
4870,O=C(O)C(F)(F)F.c1ccc(CN2CCC(NCc3ccccc3-c3ccc(CNCc4ccc5c(c4)OCO5)cc3)CC2)cc1,0.26
4871,O=C(NCC1CCC(CNCCCc2ccccc2)CC1)Nc1ccc(Cl)c(Cl)c1,0.26
4872,O=C(/C=C/c1ccccc1Cl)Nc1ccc(Br)c(OCCN2CCN(CCN3CCCC3)CC2)c1.O=C(O)C(=O)O,0.26
4873,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)c4ccc5nc(-n6cccc6)sc5c4)CC3)c2c1,0.26
4874,CCCC(CNCc1ccc(Cl)c(C(F)(F)F)c1)CNc1nc2cnccc2[nH]1.Cl,0.26
4875,O=C(N[C@H]1CCN(CCc2ccc(O[C@H]3CCNC3)c(Cl)c2)C1)c1ccc(Cl)c(Cl)c1.O=C(O)C(F)(F)F,0.26
4876,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)CCC(=O)c4cc(C(C)(C)C)ccc4OC)CC3)c2c1,0.26
4877,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)c4ccc(Cl)c(OC)c4)CC3)c2c1,0.26
4878,CC1(CCCCN2CCC(c3c[nH]c4cnccc34)CC2)C(=O)Nc2cccc(Cl)c21,0.26
4879,O=C(COc1ccccc1)N(Cc1ccc(-c2ccc(CNC3Cc4ccccc4C3)cc2)cc1)C1CCNCC1.O=C(O)C(F)(F)F,0.26
4880,COc1ccc2ncc(Cl)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CS5)CC3)c2c1.Cl,0.26
4881,COc1cccc(CN2CCCN(Cc3cccc(NC(=O)c4ccc(Cl)c(Cl)c4)c3)CC2)c1.O=C(O)C(F)(F)F,0.26
4882,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NC(CCCN1CCC2(CC1)OCc1ccccc12)c1ccc(Cl)c(Cl)c1,0.26
4883,CCC1CN2CCc3c([nH]c4ccccc34)C2CC1CC1NCCc2cc(OC)c(OC)cc21.Cl,0.26
4884,N=c1[nH]c2cccc3ccc4cccc1c4c32,0.26
4885,COc1cccc2c(NN=Cc3ccc(Cl)cc3)ccnc12,0.26
4886,COc1ccc(C=NNc2cc(C)nc3ccccc23)c2ccccc12,0.26
4887,Cl.Oc1ccc(CCCc2cc(Oc3c(I)cc(CCc4ncc[nH]4)cc3I)ccc2O)cc1,0.26
4888,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccc(OC)c([N+](=O)[O-])c4)ccc3n2)CC1,0.25
4889,CCN(CC)CCOC(=O)c1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2cccs2)cc1.Cl,0.25
4890,CC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccncc2)n2nc(C(F)(F)F)nc2N1,0.25
4891,Cl.Nc1nc(Nc2cccc(O)c2)nc2ccccc12,0.25
4892,CCOc1cc(C=Cc2nc3ccccc3c(=O)[nH]2)cc(Cl)c1O,0.25
4893,COc1ccc(CN2CCC(C(=O)Nc3cccc(-c4cccc(Cl)c4)c3)CC2)cc1O,0.25
4894,COc1ccc(CCN2CCC(CN(C)Cc3cnn(-c4ccccc4)c3)CC2)cc1,0.25
4895,COc1cc(CN2CCC(C(=O)Nc3ccc(-c4cccc(C)c4)cc3)CC2)ccc1O,0.25
4896,CCNC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(F)cc1,0.25
4897,CN1CCC(NC(=O)c2cccc(Nc3cc(Nc4cccc(Br)c4)ncn3)c2)CC1,0.25
4898,Fc1ccc(-c2cc3ncnc(N4CCN(CCN5CCCC5)CC4)c3s2)cc1,0.25
4899,Cl.N=c1n(CCN2CCCCC2)c2ccccc2n1CC(O)c1cccc(Br)c1,0.25
4900,CCc1cccc(-n2c(=O)c3cccnc3n2CC(=O)NCc2ccccc2Cl)c1,0.25
4901,Cc1ccc(O)c(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCCC4)cc3)[nH]n2)c1,0.25
4902,Cc1ccc(C)c(CN2CCC(CNC(=O)c3cc4ccc5cccnc5c4[nH]3)CC2)c1,0.25
4903,NC(=O)c1ccsc1NC(=O)CNC(c1ccccc1)c1ccc(Cl)cc1,0.25
4904,CC(C)C(C(=O)Nc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,0.25
4905,COc1ccc(-c2cncc3ccc(C(=O)NCc4ccncc4)nc23)cc1,0.25
4906,COc1ccc(Br)cc1C1Nc2ccc3ccccc3c2C2=C1C(=O)CC(c1ccccc1)C2,0.25
4907,CN(CCCNc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1[N+](=O)[O-])Cc1ccccc1,0.25
4908,COc1cc(C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)cc(OC)c1OC,0.25
4909,COc1ccc2ccccc2c1CON1C(=N)N=C(N)NC1(C)C.Cl,0.25
4910,CN(C)CCCOc1c(C(C)(C)C)cc(-c2cc(C(C)(C)C)c(OCCCN(C)C)c(C(C)(C)C)c2)cc1C(C)(C)C,0.25
4911,COc1cc2ncnc(Nc3ccc(OCc4ccccc4Br)c(Cl)c3)c2cc1OC.Cl,0.25
4912,Cl.N[C@@H](CCN1CCC(c2cccc(O)c2)CC1)Cc1ccc(F)c(F)c1,0.25
4913,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)Cc5ccccn5)cc4)c3)[nH]c12,0.25
4914,Cc1cccc2nc(-c3cccc(-c4cccc(NC(=O)c5ccc(C(N)=O)cc5)c4)c3)[nH]c12,0.25
4915,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)c5cccc(C(N)=O)c5)cc4)c3)[nH]c12,0.25
4916,Cc1cccc2nc(-c3ccc(-c4ccc(C(=O)NCCN5CCCC5)cc4)cc3)[nH]c12,0.25
4917,CCN(CCCN1CCCCC1)c1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1.O=C(O)C(F)(F)F,0.25
4918,CC1CN(c2cnn(C/C=C/c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)c(=O)c2Cl)CC(C)N1.O=C(O)C(F)(F)F,0.25
4919,CCCCCN1CCC(NS(=O)(=O)c2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)C1.O=C(O)C(F)(F)F,0.25
4920,Cn1cnc(CCNC(=O)c2ccc(-c3cccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)c3)cc2)c1,0.25
4921,COc1ccc(-c2cccc(NC(=O)c3ccc(C#N)cc3)c2)cc1CNC(C)C.O=C(O)C(F)(F)F,0.25
4922,COc1ccc(-c2cccc(NC(=O)c3cccc(C#N)c3)c2)cc1CN1CCN(C)CC1.O=C(O)C(F)(F)F,0.25
4923,O=C(O)C(F)(F)F.c1ccc2[nH]c(-c3ccc(-c4ccc(CNC5CC5)cc4)s3)nc2c1,0.25
4924,NC(=O)C1CCN(Cc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cc2)CC1.O=C(O)C(F)(F)F,0.25
4925,FC(F)(F)c1ccc2[nH]c(-c3cccc(-c4ccc(CNCc5ccccc5)cc4)c3)nc2c1.O=C(O)C(F)(F)F,0.25
4926,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(S(=O)(=O)NC2CCN(CC3CCCCC3)CC2)cc1.O=C(O)C(F)(F)F,0.25
4927,COCCN1CCN(Cc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cc3)cc2)CC1.O=C(O)C(F)(F)F,0.25
4928,C=CCOC(=O)N1CCC(CNCc2ccc(-c3cccc(-c4nc5cccc(C)c5[nH]4)c3)cc2)C1.O=C(O)C(F)(F)F,0.25
4929,CS(=O)(=O)NCCCNCc1ccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)cc1.O=C(O)C(F)(F)F,0.25
4930,O=C(O)C(F)(F)F.OCC1CCN(Cc2cccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)c2)CC1,0.25
4931,Cc1cccc2nc(-c3ccc(-c4cccc(NC(=O)NCc5ccccc5)c4)cc3)[nH]c12,0.25
4932,O=C(Nc1cccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1)Nc1ccc2c(c1)OCO2,0.25
4933,Cc1cccc2nc(-c3ccc(-c4cccc(NC(=O)Nc5ccc(Cl)cc5)c4)s3)[nH]c12,0.25
4934,Cc1cccc2nc(-c3ccc(-c4cccc(NC(=O)Nc5cccc(C#N)c5)c4)cc3)[nH]c12,0.25
4935,O=C(Nc1ccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)cc1)Nc1ccsc1,0.25
4936,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)NC5CC5c5ccccc5)cc4)c3)[nH]c12,0.25
4937,O=C(Nc1ccc(Cn2ncc(N3CCCNCC3)c(Cl)c2=O)cc1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1.O=C(O)C(F)(F)F,0.25
4938,COc1ccc(-c2ccc(CNC(=O)c3ccc(Cl)cc3)c(F)c2)cc1CN1CCCN(C)CC1.O=C(O)C(F)(F)F,0.25
4939,COc1cc(CCNc2nc(NCc3ccccc3-c3ccccc3)nc(N3CCC(N)CC3)n2)ccc1O.O=C(O)C(F)(F)F,0.25
4940,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(c2ccnc3ccccc23)C1.O=C(O)C(F)(F)F,0.25
4941,O=C(Nc1ccc(F)cc1F)NC1CCN(c2ccnc3cc(Cl)ccc23)C1.O=C(O)C(F)(F)F,0.25
4942,O=C(Nc1cccc(OC2CCN(Cc3ccsc3)CC2)c1)c1ccc(C(F)(F)F)cc1.O=C(O)C(F)(F)F,0.25
4943,O=C(O)C(F)(F)F.c1cc(-c2ccc(CN3CCCC3)cc2)cc(-c2nc3ccccc3[nH]2)c1,0.25
